myScore,Num. people in role,Num. transfers to role,Num. transfers from role,Total years in role,Mean years in role,Mean % career in role,Role
0.0,1,0,1,5.5,5.5,55.000000000000007,Minister/Counsellor Economic Russia
0.0,1,0,1,5.5,5.5,55.000000000000007,Counsellor and Head of Chancery High Commission Tanzania
0.0,1,0,1,5.5,5.5,55.000000000000007,Counsellor (Political and Public Affairs) Embassy U.S.A.
0.0,1,0,1,5.5,5.5,52.380952380952387,Governor of Sind
0.0,1,0,1,5.5,5.5,47.826086956521742,Deputy Governor Bermuda
0.0,1,0,1,5.5,5.5,44.0,Minister/Ambassador to Haiti
0.0,1,0,1,5.5,5.5,44.0,Head of General and Migration Department Commonwealth Relations Office
0.0,1,0,1,5.5,5.5,44.0,Deputy High Commissioner Sydney Australia
0.0,1,0,1,5.5,5.5,44.0,Commercial Counsellor Pakistan
0.0,1,0,1,5.5,5.5,32.352941176470587,Counsellor and Head of Chancery  U.K. Delegation to the United Nations Organizations Geneva
0.0,1,0,1,5.5,5.5,31.428571428571427,Counsellor High Commission Iraq
0.0,1,0,1,5.5,5.5,28.947368421052634,Counsellor ( Science and Technology) Embassy France
0.0,1,0,1,5.5,5.5,28.947368421052634,Consul-General Buenos Aires  and Counsellor Embassy Argentina 1967-1970
0.0,1,0,1,5.5,5.5,27.500000000000004,Counsellor (Political) Embassy Greece
0.0,1,0,1,5.5,5.5,22.448979591836736,Secretary of Legation
0.0,1,0,1,5.5,5.5,14.473684210526317,Secretary of Legation/Embassy Portugal
0.0,1,0,1,4.5,4.5,100.0,Librarian Foreign Office
0.0,1,0,1,4.5,4.5,100.0,High Commissioner to Singapore and Commissioner-General for South-East Asia
0.0,1,0,1,4.5,4.5,100.0,High Commissioner to Rwanda
0.0,1,0,1,4.5,4.5,100.0,High Commissioner to Cameroon and Ambassador to Chad Central African Republic Gabon and Equatorial Guinea
0.0,1,0,1,4.5,4.5,100.0,Head of Protocol Department Foreign Office
0.0,1,0,1,4.5,4.5,100.0,Head of Environment Science and Energy/Environmental Policy Department Foreign and Commonwealth Office
0.0,1,0,1,4.5,4.5,100.0,Envoy to Persia
0.0,1,0,1,4.5,4.5,100.0,Economic Counsellor Kenya
0.0,1,0,1,4.5,4.5,100.0,Director of Strategy/Policy Foreign and Commonwealth Office
0.0,1,0,1,4.5,4.5,100.0,Director of Communications Foreign and Commonwealth Office
0.0,1,0,1,4.5,4.5,100.0,Deputy High Commissioner Fiji and Ambassador to Palau Micronesia and Marshall Islands
0.0,1,0,1,4.5,4.5,100.0,Deputy High Commissioner Chennai (Madras) India
0.0,1,0,1,4.5,4.5,100.0,Deputy High Commissioner Chennai
0.0,1,0,1,4.5,4.5,100.0,Counsellor/Commercial Counsellor Embassy Mexico
0.0,1,0,1,4.5,4.5,100.0,Counsellor and Deputy Head of Mission Neherlands
0.0,1,0,1,4.5,4.5,100.0,Counsellor (Commercial) and Director U.K. Trade and Investment Spain
0.0,1,0,1,4.5,4.5,100.0,Ambassador to Dominican Republic  and to Haiti 1999-2002
0.0,1,0,1,4.5,4.5,75.0,Minister to Piedmont-Sardinia
0.0,1,0,1,4.5,4.5,75.0,Minister Resident/Minister Ecuador
0.0,1,0,1,4.5,4.5,75.0,Head of Security Policy Department Foreign and Commonwealth Commonwealth Office
0.0,1,0,1,4.5,4.5,75.0,Economic Counsellor Malaysia
0.0,1,0,1,4.5,4.5,75.0,Commercial Counsellor Canada
0.0,1,0,1,4.5,4.5,64.285714285714292,Head of Pacific and Indian Ocean Department Colonial/Commonwealth Office
0.0,1,0,1,4.5,4.5,56.25,Head of Services Planning and Resources Department Foreign and Commonwealth Office
0.0,1,0,1,4.5,4.5,56.25,Head of Science and Innovation Department Foreign and Commonwealth Office
0.0,1,0,1,4.5,4.5,56.25,Deputy High Commisioner Kolkata India
0.0,1,0,1,4.5,4.5,50.0,Minister Embassy Austria
0.0,1,0,1,4.5,4.5,50.0,Head of Estate Strategy Unit Foreign and Commonwealth Office
0.0,1,0,1,4.5,4.5,50.0,Deputy High Commissioner Mumbai
0.0,1,0,1,4.5,4.5,50.0,Counsellor ( Commercial) Malaysia
0.0,1,0,1,4.5,4.5,50.0,Councellor (Commercial) and Deputy Head of Mission South Korea
0.0,1,0,1,4.5,4.5,50.0,Ambassador to the Dominican Republican
0.0,1,0,1,4.5,4.5,47.368421052631575,Acting Senior Clerk Treaty Department Foreign Office
0.0,1,0,1,4.5,4.5,45.0,Governor of Aden
0.0,1,0,1,4.5,4.5,45.0,Director of Trade and Investment Japan
0.0,1,0,1,4.5,4.5,45.0,Counsellor High Commission Malaysia
0.0,1,0,1,4.5,4.5,42.857142857142854,Counsellor and Deputy Head of Mission Organization for Security and Cooperation in Europe
0.0,1,0,1,4.5,4.5,40.909090909090914,Official Secretary High Commission Canada
0.0,1,0,1,4.5,4.5,40.909090909090914,Counsellor Embassy Romania
0.0,1,0,1,4.5,4.5,40.909090909090914,Assistant Under-Secretary for Foreign Affairs (Asia/Far East)
0.0,1,0,1,4.5,4.5,39.130434782608695,Envoy to Poland
0.0,1,0,1,4.5,4.5,39.130434782608695,Ambassador to Nicaragaua
0.0,1,0,1,4.5,4.5,37.5,Counsellor (European Union and Economic) Embassy France
0.0,1,0,1,4.5,4.5,36.0,Minister/Ambassador to Honduras
0.0,1,0,1,4.5,4.5,36.0,Counsellor and Head of Chancery/Deputy Head of Mission Ireland
0.0,1,0,1,4.5,4.5,36.0,Counsellor and Deputy Head of Mission Organization for Security and Co-operation in Europe
0.0,1,0,1,4.5,4.5,36.0,Counsellor (Global Issues) Embassy U.S.A.
0.0,1,0,1,4.5,4.5,36.0,Commercial Counsellor the Netherlands  and Consul-General Amsterdam 1996-1998
0.0,1,0,1,4.5,4.5,34.615384615384613,Minister U.K. Delegation to O.E.C.C.
0.0,1,0,1,4.5,4.5,34.615384615384613,Counsellor (Political) U.K. Permanent Representation to European Union
0.0,1,0,1,4.5,4.5,31.03448275862069,Head of Consular Department/Division Foreign and Commonwealth Office
0.0,1,0,1,4.5,4.5,29.032258064516132,Head of Communications Department Foreign /Foreign and Commonwealth Office
0.0,1,0,1,4.5,4.5,28.125,Counsellor (Political)/Minister-Counsellor Embassy Brazil
0.0,1,0,1,4.5,4.5,27.27272727272727,Counsellor and Head of Chancery U.K. Mission to the United Nations Organizations Geneva
0.0,1,0,1,4.5,4.5,26.47058823529412,Deputy Permanent Representative O.E.C.D.
0.0,1,0,1,4.5,4.5,25.714285714285712,Political Adviser and Head of Chancery British Military Government West Berlin
0.0,1,0,1,4.5,4.5,25.714285714285712,Political Adviser British Military Government Berlin
0.0,1,0,1,4.5,4.5,25.0,Counsellor and Head of Chancery Israel
0.0,1,0,1,4.5,4.5,24.324324324324326,Deputy Head U.K. Delegation to Conference on Security and Cooperation in Europe
0.0,1,0,1,4.5,4.5,24.324324324324326,Counsellor and Head of Chancery High Commission/Embassy Pakistan
0.0,1,0,1,4.5,4.5,24.324324324324326,Counsellor Far East Command  and Head of Chancery 1963-1965
0.0,1,0,1,4.5,4.5,24.324324324324326,Counsellor ( Congressional) and Head of Chancery Embassy U.S.A.
0.0,1,0,1,4.5,4.5,24.324324324324326,Commercial Counsellor and Deputy Head of Mission Finland
0.0,1,0,1,4.5,4.5,24.324324324324326,Charge d’Affaires/Ambassador to Mali
0.0,1,0,1,4.5,4.5,23.684210526315788,Counsellor (Press and Public Affairs) Embassy U.S.A.
0.0,1,0,1,4.5,4.5,23.076923076923077,Head of United Nations (Economic and Social) Department) Foreign Office
0.0,1,0,1,4.5,4.5,23.076923076923077,Head of Economic and Reconstruction Department Foreign Office
0.0,1,0,1,4.5,4.5,23.076923076923077,Counsellor and Deputy Head of U.K. Delegation to the Organization for Security and Cooperation in Europe
0.0,1,0,1,4.5,4.5,22.5,Secretary of Legation/Embassy (Counsellor) Japan
0.0,1,0,1,4.5,4.5,22.5,Economic and Commercial Counsellor Russia
0.0,1,0,1,4.5,4.5,22.5,Counsellor and Head of Chancery/Deputy Head of Mission Austria
0.0,1,0,1,4.5,4.5,22.5,Counsellor and Head of Chancery Embassy Peru
0.0,1,0,1,4.5,4.5,22.5,Counsellor High Commission Tanzania
0.0,1,0,1,4.5,4.5,22.5,Counsellor External Relations U.K. Permanent Representation to the European Union
0.0,1,0,1,4.5,4.5,21.951219512195124,High Commissioner to Southern Rhodesia/Rhodesia and Nyasaland
0.0,1,0,1,4.5,4.5,21.951219512195124,Counsellor and Head of Chancery Embassy Oman
0.0,1,0,1,4.5,4.5,21.428571428571427,Counsellor ( Information) U.K. Delegation to the European Economic Community
0.0,1,0,1,4.5,4.5,20.930232558139537,Counsellor U.K. Delegation to Mutual Forces and Armaments Reductions Negotiations
0.0,1,0,1,4.5,4.5,20.454545454545457,Head of the Personnel Department Foreign Office
0.0,1,0,1,4.5,4.5,20.454545454545457,Counsellor and Head of Chancery/Deputy Head of Mission Saudi Arabia
0.0,1,0,1,4.5,4.5,20.454545454545457,Counsellor Embassy U.S.A.  and Head of Chancery 1987-1989
0.0,1,0,1,4.5,4.5,20.0,Counsellor Legation Greece
0.0,1,0,1,4.5,4.5,19.565217391304348,Counsellor and Head of Chancery High Commission Cyprus
0.0,1,0,1,4.5,4.5,19.565217391304348,Counsellor (Agriculture/Economic) Embassy France
0.0,1,0,1,4.5,4.5,19.148936170212767,Chef du Cabinet to Vice-President of European Community Commission
0.0,1,0,1,4.5,4.5,18.75,Counsellor (Congressional/Political) Embassy U.S.A.
0.0,1,0,1,4.5,4.5,18.367346938775512,Joint Secretary Economic and Overseas Department India Office
0.0,1,0,1,4.5,4.5,18.367346938775512,Counsellor Mission Austria
0.0,1,0,1,4.5,4.5,18.0,Chef du Cabinet to Vice-President of European Commission
0.0,1,0,1,4.5,4.5,17.647058823529413,Counsellor and Head of Chancery/Deputy Head of Mission Poland
0.0,1,0,1,4.5,4.5,16.666666666666664,Head of U.K. Delegation to the United Nations Organizations Geneva
0.0,1,0,1,4.5,4.5,16.071428571428573,Secretary High Commission South Africa
0.0,1,0,1,4.5,4.5,13.23529411764706,Senior Clerk American and Asian Department Foreign Office
0.0,1,0,1,3.5,3.5,100.0,Superintendent of the Treaty Department
0.0,1,0,1,3.5,3.5,100.0,High Commissioner/Ambassador to Gambia
0.0,1,0,1,3.5,3.5,100.0,Head of Royal Matters Unit/Department Foreign and Commonwealth Office
0.0,1,0,1,3.5,3.5,100.0,Head of Honours Unit/Department Foreign and Commonwealth Office
0.0,1,0,1,3.5,3.5,100.0,Head of Education/Cultural Relations Department Commonwealth Relations Office
0.0,1,0,1,3.5,3.5,100.0,Head of Caribbean Mexico and Central America Department Foreign and Commonwealth Office
0.0,1,0,1,3.5,3.5,100.0,Envoy/Minister to Prussia
0.0,1,0,1,3.5,3.5,100.0,Director of Trade and Investment China
0.0,1,0,1,3.5,3.5,100.0,Deputy Permanent U.K. Representative to N.A.T.O.
0.0,1,0,1,3.5,3.5,100.0,Deputy High Commissionet Kolkata India
0.0,1,0,1,3.5,3.5,100.0,Deputy Head of Mission The Netherlands
0.0,1,0,1,3.5,3.5,100.0,Deputy Head of Mission Cuba
0.0,1,0,1,3.5,3.5,100.0,Counsellor Embassy Serbia
0.0,1,0,1,3.5,3.5,100.0,Counsellor (Commercial) and Director U.K. Trade and Investment Saudi Arabia
0.0,1,0,1,3.5,3.5,100.0,Counsellor (Commercial) Embassy Saudi Arabia
0.0,1,0,1,3.5,3.5,100.0,Consul-General Shangai
0.0,1,0,1,3.5,3.5,100.0,Consul-General Casablance
0.0,1,0,1,3.5,3.5,100.0,Commissioner/High Commissioner to Malta
0.0,1,0,1,3.5,3.5,100.0,Ambassador to Persia
0.0,1,0,1,3.5,3.5,100.0,) Deputy High Commissioner Bangladesh
0.0,1,0,1,3.5,3.5,70.0,Head of Conference Department Foreign and Commonwealth Office
0.0,1,0,1,3.5,3.5,70.0,Economic and Commercial Counsellor Indonesia
0.0,1,0,1,3.5,3.5,70.0,Counsellor U.K. Delegation United Nations Organization
0.0,1,0,1,3.5,3.5,70.0,Ambassador to Liberia  and to Guinea 1959-1960
0.0,1,0,1,3.5,3.5,58.333333333333336,Head of Security Policy Group Foreign and Commonwealth Office
0.0,1,0,1,3.5,3.5,58.333333333333336,Head of Hong Kong and West Indies C Department Colonial Office/Commonwealth Office
0.0,1,0,1,3.5,3.5,58.333333333333336,Counsellor and Head of Chancery Sweden
0.0,1,0,1,3.5,3.5,58.333333333333336,Counsellor ( Political and Economic) and Deputy Head of Mission Mexico
0.0,1,0,1,3.5,3.5,58.333333333333336,Chief Information Officer Colonial Office
0.0,1,0,1,3.5,3.5,50.0,Head of Protocol Division Foreign and Commonwealth Office and Vice-Marshal of the Diplomatic Corps
0.0,1,0,1,3.5,3.5,50.0,CommercialCounsellor Chile
0.0,1,0,1,3.5,3.5,50.0,Ambassador to Rwanda  and to Burundi 1996-1998
0.0,1,0,1,3.5,3.5,46.666666666666664,Commercial and Economic Counsellor Belgium
0.0,1,0,1,3.5,3.5,43.75,Deputy High Commissione Kolkata India
0.0,1,0,1,3.5,3.5,43.75,Counsellor (Development) Embassy U.S.A.
0.0,1,0,1,3.5,3.5,43.75,Counsellor ( Information) Embassy U.S.A.
0.0,1,0,1,3.5,3.5,43.75,Consul-General Gdansk
0.0,1,0,1,3.5,3.5,43.75,Ambassador to Senegal Mali Guinea Guinea Bissau and Cape Verde
0.0,1,0,1,3.5,3.5,41.17647058823529,Deputy High Commissioner Bahamas
0.0,1,0,1,3.5,3.5,38.888888888888893,Commercial and Economic Counsellor and Deputy Head of Mission Belgium
0.0,1,0,1,3.5,3.5,36.84210526315789,Head of Resource Planning/Resource Budgeting Department Foreign and Commonwealth Office
0.0,1,0,1,3.5,3.5,36.84210526315789,Counsellor and Head of Chancery Sudan
0.0,1,0,1,3.5,3.5,33.333333333333329,Economic and Commercial Counsellor Saudi Arabia
0.0,1,0,1,3.5,3.5,33.333333333333329,Counsellor and Deputy Head of Mission Serbia
0.0,1,0,1,3.5,3.5,30.434782608695656,Head of Resource Planning Department Foreign and Commonwealth Office
0.0,1,0,1,3.5,3.5,30.434782608695656,Head of Consular Division Foreign and Commonwealth Office
0.0,1,0,1,3.5,3.5,30.434782608695656,Commercial and Economic Counsellor and Deputy Head of Mission Venezuela
0.0,1,0,1,3.5,3.5,29.166666666666668,Counsellor (Political) and Deputy Head of Mission China
0.0,1,0,1,3.5,3.5,29.166666666666668,Counsellor (Information) Embassyy France
0.0,1,0,1,3.5,3.5,29.166666666666668,Counsellor (Aid/Development/External Relations) U.K. Delegation to the European Economic Community
0.0,1,0,1,3.5,3.5,29.166666666666668,Commercial Counsellor and Deputy Head of Mission Sweden
0.0,1,0,1,3.5,3.5,29.166666666666668,Commercial Counsellor Zaire
0.0,1,0,1,3.5,3.5,28.000000000000004,Minister-Counsellor South Korea
0.0,1,0,1,3.5,3.5,28.000000000000004,Minister-Counsellor Chile
0.0,1,0,1,3.5,3.5,28.000000000000004,Counsellor and Head of Chancery High Commission Ghana
0.0,1,0,1,3.5,3.5,28.000000000000004,Counsellor ( Political and Economic) Embassy China
0.0,1,0,1,3.5,3.5,28.000000000000004,Chief Secretary/Deputy Governor Bermuda
0.0,1,0,1,3.5,3.5,26.923076923076923,Counsellor and Deputy Head of Mission Cuba
0.0,1,0,1,3.5,3.5,26.923076923076923,Commercial Counsellor Argentina and Consul-General Buenos Aires
0.0,1,0,1,3.5,3.5,25.925925925925924,Senior Clerk American (U.S.A.) and Asiatic Department Foreign Office
0.0,1,0,1,3.5,3.5,25.0,Counsellor and Head of Chancery Embassy West Germany/Germany
0.0,1,0,1,3.5,3.5,25.0,Counsellor UK Delegation to the United Nations Organization Economic and Social Council
0.0,1,0,1,3.5,3.5,24.137931034482758,Head of Political Department (Internal) India Office
0.0,1,0,1,3.5,3.5,24.137931034482758,Director-General Economic Affairs Foreign and Commonwealth Office
0.0,1,0,1,3.5,3.5,24.137931034482758,Counsellor (Political) Russia
0.0,1,0,1,3.5,3.5,23.333333333333332,Head of Overseas Information Department Foreign and Commonwealth Office
0.0,1,0,1,3.5,3.5,23.333333333333332,Economic and Commercial Counsellor Turkey
0.0,1,0,1,3.5,3.5,23.333333333333332,Commercial and Economic Counsellor Singapore
0.0,1,0,1,3.5,3.5,23.333333333333332,Commercial and Economic Counsellor Nigeria
0.0,1,0,1,3.5,3.5,23.333333333333332,Commercial Counsellor Russia
0.0,1,0,1,3.5,3.5,22.58064516129032,Head of Japan and Pacific Department Foreign Office Inspector
0.0,1,0,1,3.5,3.5,21.875,Head of Establishment and Organization Department Foreign and Commonwealth Office
0.0,1,0,1,3.5,3.5,21.875,Counsellor and Head of Chancery/Deputy Head of Mission Jordan
0.0,1,0,1,3.5,3.5,21.875,Counsellor and Head of Chancery British Military Sector West Berlin
0.0,1,0,1,3.5,3.5,21.875,Counsellor ( Political) Embassy Germany
0.0,1,0,1,3.5,3.5,21.875,Commercial Counsellor Trinidad and Tobago
0.0,1,0,1,3.5,3.5,21.212121212121211,Political Agent/Ambassador to Bahrain
0.0,1,0,1,3.5,3.5,20.588235294117645,Head of European Economic Organizations/European Economic Integration Department Foreign Office
0.0,1,0,1,3.5,3.5,20.0,Principal Private Secretary to the Foreign Secretary  and 1941-1943
0.0,1,0,1,3.5,3.5,20.0,Head of the Dominions Intelligence Department Foreign Office
0.0,1,0,1,3.5,3.5,20.0,Economic Counsellor Saudi Arabia
0.0,1,0,1,3.5,3.5,20.0,Counsellor and Head of Chancery High Commission Pakistan
0.0,1,0,1,3.5,3.5,20.0,Counsellor ( Political) U.K. Delegation to N.A.T.O.
0.0,1,0,1,3.5,3.5,18.918918918918919,Head of the Communications Department Foreign Office
0.0,1,0,1,3.5,3.5,17.948717948717949,Counsellor and Head of Chancery Far East Command
0.0,1,0,1,3.5,3.5,17.948717948717949,Counsellor Embassy Israel
0.0,1,0,1,3.5,3.5,17.948717948717949,Commercial Counsellor and Deputy Head of Mission The Philippines
0.0,1,0,1,3.5,3.5,17.5,Counsellor and Head of Chancery/Head of British Interests Section Algeria
0.0,1,0,1,3.5,3.5,17.5,Counsellor and Head of Chancery U.K. Delegation to Negotiations on Mutual and Balanced Reduction of Forces and Armaments in Europe
0.0,1,0,1,3.5,3.5,17.5,Counsellor Legation Sweden
0.0,1,0,1,3.5,3.5,17.5,Counsellor Federal Republic of Germany
0.0,1,0,1,3.5,3.5,17.073170731707318,Head of Eastern European and Soviet Department Foreign and Commonwealth Office
0.0,1,0,1,3.5,3.5,17.073170731707318,Head of Common Foreign and Security Department Foreign and Commonwealth Office
0.0,1,0,1,3.5,3.5,17.073170731707318,Financial and Commercial Counsellor France
0.0,1,0,1,3.5,3.5,17.073170731707318,Counsellor U.K. Delegation to the Comprehensive Test Test Ban Treaty Negotiations
0.0,1,0,1,3.5,3.5,16.666666666666664,Head of Development Policy and West and East African Economic Department Commonwealth Relations Office
0.0,1,0,1,3.5,3.5,16.666666666666664,Counsellor and Head of Chancery/Deputy Head of Mission Oman
0.0,1,0,1,3.5,3.5,16.666666666666664,Counsellor ( Political) Embassy U.S.S.R./Russia
0.0,1,0,1,3.5,3.5,16.666666666666664,Acting Joint Secretary Political and Secret Department India Office
0.0,1,0,1,3.5,3.5,16.279069767441861,Financial Counsellor France
0.0,1,0,1,3.5,3.5,16.279069767441861,Counsellor and Head of Chancery  U.K. Delegation to the European Communities
0.0,1,0,1,3.5,3.5,15.909090909090908,Head of General Department Colonial Office
